thang|kdjendok|kdsatker|kddept|kdunit|kdprogram|kdgiat|kdoutput|kdlokasi|kdkabkota|kddekon|kdsoutput|kdkmpnen|kdskmpnen|kdakun|kdkppn|kdbeban|header1|header2|kdheader|noitem|nmitem|vol1|sat1|vol2|sat2|vol3|sat3|vol4|sat4|volkeg|satkeg|hargasat|jumlah|rphblokir
2026|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| C|521115|019|A|04|||16|Bendahara Pengeluaran|0||0.0||0.0||0||12.0|OB|410000|4920000|0
2026|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| C|521115|019|A|04|||17|Staf Pengelola Keuangan Layanan Perkantoran|0||0.0||0.0||0||12.0|OB|300000|3600000|0
2026|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| C|521115|019|A|04|||18|PPK|0||0.0||0.0||0||12.0|OB|1150000|13800000|0
2026|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| C|521115|019|A|04|||19|KPA|0||0.0||0.0||0||12.0|OB|1180000|14160000|0
2026|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| C|521119|019|A|01||1|1|belanja barang operasional lainnya|0||0.0||0.0||0||0.0||0|0|0
2026|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| C|521119|019|A|01|||2|biaya tol, langganan aplikasi, pengaturan interior kantor|0||0.0||0.0||0||1.0|THN|30000000|30000000|0
2026|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| C|521119|019|A|02||1|3|Seragam|0||0.0||0.0||0||0.0||0|0|0
2026|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| C|521119|019|A|02|||4|Pengadaan Seragam Pegawai|20|PEG|2.0|STEL|0.0||0||40.0|OT|906000|36240000|0
2026|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| C|521119|019|A|02|||5|Seragam Pramubakti|0||0.0||0.0||0||4.0|OT|670250|2681000|0
2026|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| C|521119|019|A|02|||6|Seragam Sopir|0||0.0||0.0||0||1.0|OT|670000|670000|0
2026|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| D|523121|019|A||||1|AC Split|0||0.0||0.0||0||15.0|UNIT|73467|1102000|0
2026|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| D|523121|019|A||||2|CCTV|0||0.0||0.0||0||1.0|UNIT|1437000|1437000|0
2026|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| D|523121|019|A||||3|Kendaraan Roda 2|0||0.0||0.0||0||2.0|UNIT|4960000|9920000|0
2026|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| D|523121|019|A||||4|Kendaraan Roda 4|0||0.0||0.0||0||3.0|UNIT|20036667|60110000|0
2026|01|015116|015|08|WA|4715|EBA|01|51|2|994|002|TJ|523121|019|A||||1|Printer|0||0.0||0.0||0||14.0|UNIT|479072|6707000|0
2026|01|015116|015|08|WA|4715|EBA|01|51|2|994|002|TJ|523121|019|A||||2|Scanner|0||0.0||0.0||0||8.0|UNIT|340375|2723000|0
2026|01|015116|015|08|WA|4715|EBA|01|51|2|994|002|TJ|523121|019|A||||3|Personal KomputerLaptop|0||0.0||0.0||0||73.0|UNIT|349370|25504000|0
2026|01|015116|015|08|WA|4719|EBA|01|51|2|994|001| A|511129|019|A||||1|Uang Makan Gol II|7|ORG|19.0|HARI|12.0|BLN|0||1596.0|OH|35000|55860000|0
2026|01|015116|015|08|WA|4719|EBA|01|51|2|994|001| A|511129|019|A||||2|Uang Makan Gol III|11|ORG|19.0|HARI|12.0|BLN|0||2508.0|OH|37000|92796000|0
2026|01|015116|015|08|WA|4719|EBA|01|51|2|994|001| A|511129|019|A||||3|Uang Makan Gol IV|2|ORG|19.0|HARI|12.0|BLN|0||456.0|OH|41000|18696000|0
2026|01|015116|015|08|WA|4719|EBA|01|51|2|994|001| A|512211|019|A||||1|Uang Lembur Gol II|7|ORG|3.0|JAM|48.0|HARI|0||1008.0|OJ|21656|21829000|0
2026|01|015116|015|08|WA|4719|EBA|01|51|2|994|001| A|512211|019|A||||2|Uang Lembur Gol III|11|ORG|3.0|JAM|49.0|HARI|0||1617.0|OJ|27069|43770000|0
2026|01|015116|015|08|WA|4719|EBA|01|51|2|994|001| A|512211|019|A||||3|Uang Lembur Gol IV|2|ORG|3.0|JAM|47.0|HARI|0||282.0|OJ|32490|9162000|0
2026|01|015116|015|08|WA|4719|EBA|01|51|2|994|001| A|512211|019|A||||4|Uang Makan Lembur Gol II|7|ORG|63.0|HARI|0.0||0||441.0|OH|31700|13979000|0
2026|01|015116|015|08|WA|4719|EBA|01|51|2|994|001| A|512211|019|A||||5|Uang Makan Lembur Gol III|11|ORG|63.0|HARI|0.0||0||693.0|OH|33500|23215000|0
2026|01|015116|015|08|WA|4719|EBA|01|51|2|994|001| A|512211|019|A||||6|Uang Makan Lembur Gol IV|2|ORG|63.0|HARI|0.0||0||126.0|OH|37035|4666000|0
2026|01|015116|015|08|WA|4719|EBC|01|51|2|001|100|XC|521211|019|A|01||1|1|In House Training|0||0.0||0.0||0||0.0||0|0|0
2026|01|015116|015|08|WA|4719|EBC|01|51|2|001|100|XC|521211|019|A|01|||2|KDM  Konsumsi Snack|27|ORG|1.0|FREK|0.0||0||27.0|OK|20223|546000|0
2026|01|015114|015|08|WA|4718|BMB|01|51|2|001|100| A|521211|019|A||||1|keperluan Seharihari Perkantoran kurang 40 Pegawai (DKI Jakarta)Konsumsi Makan Peserta|20|ORG|2.0|KEG|0.0||0||40.0|OK|51300|2052000|0
2026|01|015114|015|08|WA|4718|BMB|01|51|2|001|100| A|521211|019|A||||2|Snack Rapat Biasa D.K.I.  JAKARTAKonsumsi Snack Peserta|20|ORG|2.0|KEG|0.0||0||40.0|OK|21600|864000|0
2026|01|015114|015|08|WA|4718|BMB|01|51|2|002|100| A|521219|019|A||||1|keperluan Seharihari Perkantoran kurang 40 Pegawai (DKI Jakarta) Kehumasan|1|KEG|0.0||0.0||0||1.0|KEG|4050000|4050000|0
2026|01|015114|015|08|WA|4719|EBA|01|51|2|004|100| A|521211|019|A||||1|CTK  Belanja Bahan|1|KEG|0.0||0.0||0||1.0|KEG|500000|500000|0
2026|01|015114|015|08|WA|4719|EBA|01|51|2|994|001| A|511129|019|A||||1|Uang Makan Golongan II|17|ORG|19.0|HR|12.0|BLN|0||3876.0|OH|35000|135660000|0
2026|01|015114|015|08|WA|4719|EBA|01|51|2|994|001| A|511129|019|A||||2|Uang Makan Golongan III|21|ORG|19.0|HR|12.0|BLN|0||4788.0|OH|37000|177156000|0
2026|01|015114|015|08|WA|4719|EBA|01|51|2|994|001| A|511129|019|A||||3|Uang Makan Golongan IV|4|ORG|19.0|HR|12.0|BLN|0||912.0|OH|41000|37392000|0
2026|01|015114|015|08|WA|4719|EBA|01|51|2|994|001| A|512211|019|A||||1|Uang Lembur Golongan II|17|ORG|2.0|JAM|60.0||0||2040.0|OJ|21656|44178000|0
2026|01|015114|015|08|WA|4719|EBA|01|51|2|994|001| A|512211|019|A||||2|Uang Lembur Golongan III|21|ORG|2.0|JAM|60.0|HR|0||2520.0|OJ|27069|68213000|0
2026|01|015114|015|08|WA|4719|EBA|01|51|2|994|001| A|512211|019|A||||3|Uang Lembur Golongan IV|4|ORG|2.0|JAM|60.0|HR|0||480.0|OJ|32484|15592000|0
2026|01|015114|015|08|WA|4719|EBA|01|51|2|994|001| A|512211|019|A||||4|Uang Makan Lembur Golongan II|17|ORG|1.0|FREK|60.0|HR|0||1020.0|OH|31581|32212000|0
2026|01|015114|015|08|WA|4719|EBA|01|51|2|994|001| A|512211|019|A||||5|Uang Makan Lembur Golongan III|21|ORG|1.0|FREK|60.0|HR|0||1260.0|OH|33385|42065000|0
2026|01|015114|015|08|WA|4719|EBA|01|51|2|994|001| A|512211|019|A||||6|Uang Makan Lembur Golongan IV|4|ORG|1.0|FREK|60.0|HR|0||240.0|OH|36996|8879000|0
