^2026^|^01^|^527399^|^015^|^08^|^WA^|^4719^|^EBA^|^04^|^51^|^2^|0|14|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^1^|^ ^|^ ^|0|0
^2026^|^01^|^527399^|^015^|^08^|^WA^|^4719^|^EBC^|^04^|^51^|^2^|0|32|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^1^|^ ^|^ ^|0|0
^2026^|^01^|^527425^|^015^|^08^|^CD^|^6212^|^BMB^|^05^|^51^|^2^|0|1|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^0^|^ ^|^ ^|0|0
^2026^|^01^|^527425^|^015^|^08^|^CD^|^6212^|^FAC^|^05^|^51^|^2^|0|119|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^0^|^ ^|^ ^|0|0
^2026^|^01^|^527425^|^015^|^08^|^CD^|^6212^|^FAH^|^05^|^51^|^2^|0|4|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^0^|^ ^|^ ^|0|0
^2026^|^01^|^527425^|^015^|^08^|^CD^|^6212^|^FAL^|^05^|^51^|^2^|0|9|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^0^|^ ^|^ ^|0|0
^2026^|^01^|^527425^|^015^|^08^|^CD^|^6213^|^FAC^|^05^|^51^|^2^|0|9|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^0^|^ ^|^ ^|0|0
^2026^|^01^|^527425^|^015^|^08^|^CD^|^6213^|^FAE^|^05^|^51^|^2^|0|2|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^0^|^ ^|^ ^|0|0
^2026^|^01^|^527425^|^015^|^08^|^CD^|^6213^|^FAL^|^05^|^51^|^2^|0|1|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^0^|^ ^|^ ^|0|0
^2026^|^01^|^527425^|^015^|^08^|^CD^|^6214^|^FAL^|^05^|^51^|^2^|0|2832|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^0^|^ ^|^ ^|0|0
^2026^|^01^|^527425^|^015^|^08^|^CD^|^6215^|^FAH^|^05^|^51^|^2^|0|4|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^0^|^ ^|^ ^|0|0
^2026^|^01^|^527425^|^015^|^08^|^WA^|^4715^|^EBA^|^05^|^51^|^2^|0|36|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^0^|^ ^|^ ^|0|0
^2026^|^01^|^527425^|^015^|^08^|^WA^|^4718^|^BMB^|^05^|^51^|^2^|0|3|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^0^|^ ^|^ ^|0|0
^2026^|^01^|^527425^|^015^|^08^|^WA^|^4719^|^EBA^|^05^|^51^|^2^|0|14|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^0^|^ ^|^ ^|0|0
^2026^|^01^|^527425^|^015^|^08^|^WA^|^4719^|^EBC^|^05^|^51^|^2^|0|26|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^0^|^ ^|^ ^|0|0
^2026^|^01^|^527446^|^015^|^08^|^CD^|^6212^|^FAC^|^05^|^57^|^2^|0|124|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^0^|^ ^|^ ^|0|0
^2026^|^01^|^527446^|^015^|^08^|^CD^|^6212^|^FAH^|^05^|^57^|^2^|0|4|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^1^|^ ^|^ ^|0|0
^2026^|^01^|^527446^|^015^|^08^|^CD^|^6212^|^FAL^|^05^|^57^|^2^|0|9|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^1^|^ ^|^ ^|0|0
^2026^|^01^|^527446^|^015^|^08^|^CD^|^6213^|^FAC^|^05^|^57^|^2^|0|10|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^1^|^ ^|^ ^|0|0
^2026^|^01^|^527446^|^015^|^08^|^CD^|^6214^|^FAL^|^05^|^57^|^2^|0|2880|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^1^|^ ^|^ ^|0|0
^2026^|^01^|^527446^|^015^|^08^|^CD^|^6215^|^FAH^|^05^|^57^|^2^|0|4|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^1^|^ ^|^ ^|0|0
