^2026^|^01^|^527361^|^015^|^08^|^CD^|^6213^|^FAL^|^03^|^16^|^2^|^003^|^Reviu Belanja Pemerintah^|0|^^|0|^^|^^|1|0|^00^|^^|0|0
^2026^|^01^|^527361^|^015^|^08^|^CD^|^6214^|^FAL^|^03^|^16^|^2^|^002^|^Surat Perintah Pencairan/Penarikan/Repayment/Pengesahan Dana^|0|^^|0|^^|^^|1296|0|^00^|^^|0|0
^2026^|^01^|^527361^|^015^|^08^|^CD^|^6215^|^FAH^|^03^|^16^|^2^|^003^|^Laporan Keuangan BUN^|0|^^|0|^^|^^|4|0|^00^|^^|0|0
^2026^|^01^|^527361^|^015^|^08^|^WA^|^4715^|^EBA^|^03^|^16^|^2^|^001^|^Kerumahtanggaan^|0|^^|0|^^|^^|12|0|^00^|^^|0|0
^2026^|^01^|^527361^|^015^|^08^|^WA^|^4715^|^EBA^|^03^|^16^|^2^|^994^|^Layanan Perkantoran^|0|^^|0|^^|^^|12|0|^00^|^^|0|0
^2026^|^01^|^527361^|^015^|^08^|^WA^|^4715^|^EBA^|^03^|^16^|^2^|^002^|^Dukungan Pimpinan dan Keprotokoleran^|0|^^|0|^^|^^|12|0|^00^|^^|0|0
^2026^|^01^|^527361^|^015^|^08^|^WA^|^4715^|^EBB^|^03^|^16^|^2^|^002^|^Peralatan Fasilitas Perkantoran^|0|^^|0|^^|^^|6|0|^00^|^^|0|0
^2026^|^01^|^527361^|^015^|^08^|^WA^|^4715^|^EBD^|^03^|^16^|^2^|^Z36^|^Dokumen Pengelolaan Kinerja Organisasi^|0|^^|0|^^|^^|2|0|^00^|^^|0|0
^2026^|^01^|^527361^|^015^|^08^|^WA^|^4718^|^BMB^|^03^|^16^|^2^|^002^|^Kehumasan^|0|^^|0|^^|^^|1|0|^00^|^^|0|0
^2026^|^01^|^527361^|^015^|^08^|^WA^|^4718^|^BMB^|^03^|^16^|^2^|^001^|^Pembinaan/Edukasi Publik^|0|^^|0|^^|^^|2|0|^00^|^^|0|0
^2026^|^01^|^527361^|^015^|^08^|^WA^|^4719^|^EBA^|^03^|^16^|^2^|^994^|^Layanan Perkantoran^|0|^^|0|^^|^^|12|0|^00^|^^|0|0
